Customer ID,Customer Name,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Colour,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code,Previous Purchase Count,Payment Method,Frequency of Purchases
CUST00481,Ayaan Murthy,35,Female,Skirts,Clothing,29.43,Chandigarh,XL,Blue,Summer,4.0,No,Standard,Yes,FLAT50,11,Credit Card,Monthly
CUST00482,Ravi Mehta,66,Male,Skirts,Clothing,75.52,Chandigarh,M,Orange,Spring,3.0,No,Next-Day,No,No Promo,26,Credit Card,Annually
CUST00483,Sai Nair,36,Male,Jackets,Clothing,55.63,Lucknow,S,Yellow,Autumn,4.1,Yes,Free Shipping,No,No Promo,3,Cash on Delivery,Monthly
CUST00484,Vihaan Patel,27,Male,Sneakers,Footwear,21.68,Hyderabad,8,Grey,Autumn,2.5,No,Standard,Yes,SAVE20,48,Cash on Delivery,Annually
CUST00485,Sanjay Pillai,31,Female,Sweaters,Clothing,35.2,Coimbatore,L,Navy Blue,Spring,2.9,No,Express,No,No Promo,1,UPI,Annually
CUST00486,Myra Murthy,53,Female,Sarees,Clothing,37.85,Nagpur,L,Black,Summer,4.1,Yes,Store Pickup,No,No Promo,50,Debit Card,Annually
CUST00487,Swati Mehta,43,Female,T-Shirts,Clothing,15.08,Indore,XL,Maroon,Summer,1.0,No,Free Shipping,Yes,FEST15,43,Net Banking,Monthly
CUST00488,Ravi Krishnan,69,Female,Sunscreen,Cosmetics,6.55,Bhopal,Free Size,Maroon,Spring,2.6,Yes,Express,No,No Promo,17,Net Banking,Fortnightly
CUST00489,Neha Das,55,Female,Face Cream,Cosmetics,58.86,Indore,Free Size,Purple,Autumn,2.4,No,Store Pickup,Yes,SEASON25,8,Wallet,Weekly
CUST00490,Aarav Rao,54,Female,Formal Shoes,Footwear,66.47,Kochi,8,Black,Spring,3.2,No,Free Shipping,No,No Promo,22,Net Banking,Annually
CUST00491,Aarav Nair,38,Male,Sunglasses,Accessories,60.61,Pune,Free Size,Red,Summer,4.0,No,Next-Day,Yes,No Promo,39,Wallet,Monthly
CUST00492,Kiara Chopra,67,Female,Sandals,Footwear,15.61,Kochi,10,Pink,Spring,1.8,No,Free Shipping,Yes,FEST15,36,Cash on Delivery,Quarterly
CUST00493,Arun Bose,26,Female,Foundation,Makeup,7.61,Hyderabad,Free Size,Green,Autumn,4.7,No,Store Pickup,No,No Promo,17,Debit Card,Rarely
CUST00494,Nisha Bose,17,Other,Face Cream,Cosmetics,42.12,Indore,Free Size,Navy Blue,Spring,4.4,No,Free Shipping,Yes,SEASON25,33,Net Banking,Quarterly
CUST00495,Aditya Kumar,39,Female,Jeans,Clothing,35.84,Nagpur,XL,Gold,Autumn,1.0,Yes,Standard,No,No Promo,1,Wallet,Fortnightly
CUST00496,Arjun Kumar,60,Male,Eyeliner,Makeup,11.58,Lucknow,Free Size,White,Spring,2.9,No,Store Pickup,No,No Promo,21,UPI,Fortnightly
CUST00497,Anjali Verma,22,Female,Body Lotion,Cosmetics,33.1,Ahmedabad,Free Size,Gold,Spring,3.5,No,Standard,No,No Promo,2,Net Banking,Monthly
CUST00498,Krishna Verma,70,Female,Handbag,Accessories,15.78,Chandigarh,Free Size,Black,Spring,3.7,No,Next-Day,No,No Promo,25,Credit Card,Annually
CUST00499,Sunita Bose,64,Male,Dresses,Clothing,49.01,Indore,L,White,Autumn,3.6,No,Standard,No,No Promo,21,Cash on Delivery,Fortnightly
CUST00500,Sunita Iyer,22,Male,Eyeliner,Makeup,41.17,Hyderabad,Free Size,Brown,Winter,2.9,No,Express,Yes,No Promo,2,Credit Card,Fortnightly
CUST00501,Sanjay Menon,35,Female,Face Wash,Cosmetics,36.69,Bhopal,Free Size,Green,Winter,2.2,No,Next-Day,No,No Promo,33,Cash on Delivery,Rarely
CUST00502,Myra Krishnan,59,Male,Jeans,Clothing,46.65,Pune,S,Pink,Spring,2.4,No,Free Shipping,No,No Promo,21,Cash on Delivery,Annually
CUST00503,Lakshmi Das,37,Female,Lipstick,Makeup,9.19,Mumbai,Free Size,Purple,Spring,3.6,No,Free Shipping,No,No Promo,15,Net Banking,Rarely
CUST00504,Anjali Pillai,65,Female,Mascara,Makeup,21.01,Chennai,Free Size,Red,Spring,2.4,No,Express,Yes,SAVE20,40,Cash on Delivery,Monthly
CUST00505,Saanvi Gupta,18,Other,Sunscreen,Cosmetics,13.75,Jaipur,Free Size,Grey,Summer,1.7,Yes,Next-Day,No,No Promo,1,Wallet,Fortnightly
CUST00506,Ayaan Das,40,Female,Mascara,Makeup,17.2,Ahmedabad,Free Size,Brown,Summer,4.8,No,Store Pickup,No,No Promo,45,Credit Card,Weekly
CUST00507,Krishna Gupta,25,Female,Eyeliner,Makeup,26.3,Madurai,Free Size,Navy Blue,Summer,4.7,No,Store Pickup,Yes,FLAT50,18,Debit Card,Monthly
CUST00508,Riya Reddy,31,Male,Scarf,Accessories,145.51,Kochi,Free Size,Black,Winter,4.2,No,Express,No,No Promo,48,Wallet,Annually
CUST00509,Kavya Rao,39,Female,Perfume,Cosmetics,43.9,Visakhapatnam,Free Size,Silver,Winter,2.1,No,Store Pickup,No,No Promo,13,Debit Card,Fortnightly
CUST00510,Ramesh Gupta,44,Female,Face Wash,Cosmetics,27.8,Surat,Free Size,Brown,Autumn,3.2,Yes,Standard,Yes,FLAT50,22,Debit Card,Annually
CUST00511,Geeta Das,18,Female,Flip Flops,Footwear,56.21,Nagpur,8,Brown,Winter,2.3,No,Express,No,No Promo,16,Wallet,Weekly
CUST00512,Sneha Krishnan,38,Female,Scarf,Accessories,85.62,Delhi,Free Size,Purple,Spring,1.5,No,Store Pickup,Yes,SAVE20,43,UPI,Monthly
CUST00513,Riya Gupta,35,Female,Sarees,Clothing,89.88,Bhopal,M,Red,Autumn,2.1,No,Free Shipping,No,No Promo,37,Wallet,Weekly
CUST00514,Ishaan Pillai,46,Female,Lip Gloss,Makeup,14.08,Pune,Free Size,Purple,Winter,3.9,No,Standard,Yes,SAVE20,27,Wallet,Quarterly
CUST00515,Swati Sharma,29,Male,Sandals,Footwear,25.62,Hyderabad,7,Red,Winter,4.2,No,Next-Day,Yes,NEWUSER,43,Net Banking,Rarely
CUST00516,Ravi Sharma,50,Male,T-Shirts,Clothing,84.16,Hyderabad,M,Orange,Winter,1.8,No,Store Pickup,Yes,NEWUSER,6,UPI,Annually
CUST00517,Pooja Iyer,44,Female,Lipstick,Makeup,9.17,Bhopal,Free Size,Blue,Winter,1.1,Yes,Free Shipping,Yes,SAVE20,18,Wallet,Annually
CUST00518,Karthik Krishnan,20,Female,Dresses,Clothing,27.89,Nagpur,L,Yellow,Spring,1.5,No,Standard,Yes,No Promo,13,Debit Card,Fortnightly
CUST00519,Rohit Rao,35,Male,Face Wash,Cosmetics,36.9,Visakhapatnam,Free Size,Beige,Summer,1.0,Yes,Standard,No,No Promo,38,Debit Card,Annually
CUST00520,Vikram Mehta,37,Female,Sunglasses,Accessories,89.81,Delhi,Free Size,Gold,Autumn,3.8,No,Next-Day,Yes,No Promo,11,Net Banking,Fortnightly
CUST00521,Divya Mehta,27,Female,Sneakers,Footwear,101.26,Kolkata,10,White,Winter,3.8,Yes,Express,Yes,SEASON25,34,UPI,Rarely
CUST00522,Aadhya Chopra,20,Female,Formal Shoes,Footwear,109.25,Bhopal,5,Brown,Spring,4.0,No,Next-Day,No,No Promo,10,UPI,Fortnightly
CUST00523,Vivaan Iyer,48,Male,Sunglasses,Accessories,62.12,Surat,Free Size,Orange,Spring,1.0,Yes,Express,Yes,SEASON25,29,Net Banking,Quarterly
CUST00524,Myra Mehta,20,Male,Sarees,Clothing,50.31,Jaipur,S,Yellow,Spring,3.4,Yes,Standard,No,No Promo,25,Debit Card,Weekly
CUST00525,Riya Reddy,58,Female,Handbag,Accessories,58.85,Pune,Free Size,Pink,Winter,3.8,No,Store Pickup,No,No Promo,45,Wallet,Weekly
CUST00526,Meera Verma,40,Female,Dresses,Clothing,18.65,Surat,S,Purple,Autumn,4.6,Yes,Standard,No,No Promo,0,UPI,Fortnightly
CUST00527,Kiara Nair,59,Female,Lipstick,Makeup,33.96,Mumbai,Free Size,Multicolor,Spring,4.3,No,Express,No,No Promo,34,Net Banking,Quarterly
CUST00528,Reyansh Menon,23,Male,Perfume,Cosmetics,13.72,Surat,Free Size,Red,Winter,1.9,Yes,Next-Day,No,No Promo,23,Credit Card,Weekly
CUST00529,Sunita Chopra,29,Male,Jackets,Clothing,68.44,Patna,S,Beige,Spring,3.4,No,Free Shipping,No,No Promo,49,Wallet,Fortnightly
CUST00530,Neha Chopra,37,Male,Trousers,Clothing,40.13,Chandigarh,XL,Gold,Winter,3.0,No,Store Pickup,No,No Promo,0,Debit Card,Weekly
CUST00531,Ayaan Patel,55,Female,Compact Powder,Makeup,34.52,Ahmedabad,Free Size,Blue,Summer,2.5,Yes,Express,Yes,SEASON25,2,Debit Card,Rarely
CUST00532,Meera Das,54,Other,Sarees,Clothing,35.86,Mumbai,XL,Navy Blue,Autumn,4.0,Yes,Next-Day,Yes,SAVE20,34,Credit Card,Rarely
CUST00533,Kiara Bose,31,Female,Sneakers,Footwear,63.1,Kolkata,8,Red,Spring,4.5,Yes,Express,Yes,SAVE20,13,Debit Card,Weekly
CUST00534,Aadhya Kumar,27,Female,Scarf,Accessories,19.1,Indore,Free Size,Yellow,Summer,2.0,Yes,Express,Yes,FLAT50,28,Wallet,Fortnightly
CUST00535,Rohit Iyer,33,Female,Sandals,Footwear,51.03,Kolkata,8,Gold,Winter,3.0,No,Express,No,No Promo,50,Net Banking,Weekly
CUST00536,Sai Patel,64,Male,Kurtis,Clothing,56.46,Kolkata,M,Orange,Winter,2.2,Yes,Store Pickup,No,No Promo,4,UPI,Fortnightly
CUST00537,Ishaan Gupta,61,Female,Dresses,Clothing,15.96,Visakhapatnam,XXL,Brown,Winter,2.6,No,Free Shipping,No,No Promo,23,Net Banking,Quarterly
CUST00538,Ravi Iyer,35,Female,Formal Shoes,Footwear,98.73,Bengaluru,8,Yellow,Summer,4.1,No,Next-Day,No,No Promo,31,Wallet,Rarely
CUST00539,Suresh Joshi,39,Female,Compact Powder,Makeup,14.69,Mumbai,Free Size,Red,Summer,2.0,No,Express,Yes,FLAT50,37,Wallet,Fortnightly
CUST00540,Sai Pillai,16,Male,Heels,Footwear,81.19,Delhi,9,Pink,Winter,1.7,No,Next-Day,No,No Promo,34,Wallet,Quarterly
CUST00541,Lakshmi Iyer,53,Male,Jackets,Clothing,62.71,Madurai,S,Beige,Summer,4.7,No,Next-Day,Yes,SAVE20,31,Credit Card,Weekly
CUST00542,Lakshmi Krishnan,20,Female,Formal Shoes,Footwear,76.14,Nagpur,6,Yellow,Autumn,1.7,Yes,Free Shipping,Yes,WELCOME10,28,Cash on Delivery,Fortnightly
CUST00543,Diya Gupta,27,Male,Face Cream,Cosmetics,59.05,Nagpur,Free Size,White,Summer,1.3,Yes,Standard,Yes,FEST15,1,Cash on Delivery,Fortnightly
CUST00544,Reyansh Sharma,46,Female,Jeans,Clothing,34.96,Chennai,XXL,Blue,Spring,1.8,No,Free Shipping,No,No Promo,48,UPI,Quarterly
CUST00545,Sunita Joshi,46,Female,Body Lotion,Cosmetics,24.76,Coimbatore,Free Size,Purple,Autumn,3.7,No,Standard,No,No Promo,21,Credit Card,Weekly
CUST00546,Ramesh Reddy,45,Female,Tops,Clothing,60.14,Visakhapatnam,M,Purple,Autumn,2.8,No,Free Shipping,No,No Promo,42,Debit Card,Weekly
CUST00547,Neha Sharma,56,Female,Sandals,Footwear,97.6,Coimbatore,10,Gold,Summer,3.4,No,Store Pickup,No,No Promo,22,Net Banking,Quarterly
CUST00548,Reyansh Pillai,58,Female,Sunscreen,Cosmetics,38.0,Hyderabad,Free Size,Green,Winter,4.2,No,Store Pickup,No,No Promo,29,Debit Card,Quarterly
CUST00549,Nisha Kumar,23,Female,Compact Powder,Makeup,13.47,Delhi,Free Size,Navy Blue,Spring,1.6,No,Free Shipping,No,No Promo,14,Wallet,Monthly
CUST00550,Ayaan Reddy,58,Female,Belt,Accessories,20.84,Coimbatore,Free Size,Black,Autumn,2.5,No,Free Shipping,No,No Promo,50,Cash on Delivery,Quarterly
CUST00551,Priya Nair,67,Male,Sunscreen,Cosmetics,8.91,Delhi,Free Size,Pink,Spring,3.3,Yes,Next-Day,No,No Promo,36,Wallet,Weekly
CUST00552,Nisha Gupta,35,Male,Sneakers,Footwear,108.03,Coimbatore,7,Green,Summer,1.4,Yes,Free Shipping,Yes,No Promo,18,Debit Card,Quarterly
CUST00553,Sunita Patel,59,Female,Kurtis,Clothing,71.03,Mumbai,XL,Grey,Autumn,3.0,No,Next-Day,No,No Promo,45,Cash on Delivery,Quarterly
CUST00554,Vikram Patel,56,Female,Sneakers,Footwear,17.76,Coimbatore,6,Pink,Summer,3.8,Yes,Express,No,No Promo,46,Net Banking,Monthly
CUST00555,Ananya Sharma,68,Female,Heels,Footwear,45.07,Kochi,7,Orange,Winter,1.3,No,Next-Day,No,No Promo,12,Wallet,Annually
CUST00556,Neha Naidu,41,Male,Jeans,Clothing,78.74,Lucknow,L,Yellow,Summer,2.8,No,Express,Yes,No Promo,47,Debit Card,Rarely
CUST00557,Arun Nair,57,Male,Kurtis,Clothing,43.24,Nagpur,XXL,Yellow,Spring,1.4,No,Express,No,No Promo,7,Cash on Delivery,Rarely
CUST00558,Ishaan Pillai,37,Female,Compact Powder,Makeup,6.36,Ahmedabad,Free Size,Silver,Autumn,3.8,No,Free Shipping,No,No Promo,50,Wallet,Rarely
CUST00559,Suresh Singh,21,Female,Handbag,Accessories,60.16,Bengaluru,Free Size,Black,Spring,3.0,No,Store Pickup,Yes,FLAT50,36,Cash on Delivery,Quarterly
CUST00560,Reyansh Naidu,33,Female,Foundation,Makeup,20.36,Nagpur,Free Size,Green,Spring,2.3,No,Store Pickup,Yes,No Promo,44,Credit Card,Quarterly
CUST00561,Deepak Chopra,51,Female,Trousers,Clothing,53.92,Patna,XL,White,Summer,4.9,No,Express,No,No Promo,44,Debit Card,Weekly
CUST00562,Neha Nair,51,Female,T-Shirts,Clothing,24.66,Pune,XXL,Yellow,Spring,3.2,No,Standard,Yes,WELCOME10,32,UPI,Monthly
CUST00563,Aarav Kumar,50,Male,Face Wash,Cosmetics,6.59,Visakhapatnam,Free Size,Gold,Summer,3.3,No,Store Pickup,No,No Promo,22,Cash on Delivery,Annually
CUST00564,Reyansh Verma,48,Male,Compact Powder,Makeup,6.47,Hyderabad,Free Size,Pink,Summer,3.4,Yes,Next-Day,Yes,SEASON25,39,Net Banking,Weekly
CUST00565,Suresh Rao,51,Male,Heels,Footwear,56.69,Jaipur,10,Navy Blue,Summer,3.1,Yes,Next-Day,No,No Promo,44,Wallet,Fortnightly
CUST00566,Sanjay Bose,61,Male,Lipstick,Makeup,21.79,Hyderabad,Free Size,Navy Blue,Winter,1.1,No,Standard,Yes,FLAT50,7,Wallet,Annually
CUST00567,Sai Menon,42,Male,Body Lotion,Cosmetics,47.57,Hyderabad,Free Size,Beige,Spring,1.4,No,Express,Yes,WELCOME10,50,Credit Card,Fortnightly
CUST00568,Pooja Naidu,49,Female,Belt,Accessories,21.57,Madurai,Free Size,Beige,Spring,4.6,Yes,Free Shipping,Yes,No Promo,47,Wallet,Annually
CUST00569,Ramesh Chopra,51,Female,Sarees,Clothing,34.43,Visakhapatnam,XXL,Green,Summer,1.6,No,Next-Day,Yes,SEASON25,40,UPI,Rarely
CUST00570,Sunita Joshi,65,Male,Sunglasses,Accessories,34.0,Madurai,Free Size,Multicolor,Autumn,2.1,No,Express,Yes,No Promo,5,UPI,Quarterly
CUST00571,Sai Iyer,65,Male,Trousers,Clothing,69.75,Delhi,S,Blue,Spring,4.0,No,Free Shipping,No,No Promo,0,Net Banking,Rarely
CUST00572,Krishna Chopra,48,Female,Belt,Accessories,81.13,Bhopal,Free Size,Orange,Spring,3.5,No,Standard,No,No Promo,44,Cash on Delivery,Rarely
CUST00573,Deepak Bose,38,Male,T-Shirts,Clothing,60.55,Kolkata,XXL,Multicolor,Summer,1.7,No,Express,No,No Promo,3,Net Banking,Quarterly
CUST00574,Ayaan Das,40,Male,Compact Powder,Makeup,38.27,Bengaluru,Free Size,Maroon,Winter,2.2,Yes,Store Pickup,Yes,FEST15,41,Cash on Delivery,Weekly
CUST00575,Vikram Verma,45,Female,Slippers,Footwear,12.58,Indore,7,Maroon,Autumn,1.4,No,Express,No,No Promo,0,Credit Card,Quarterly
CUST00576,Deepak Krishnan,47,Male,Kurtis,Clothing,45.8,Kochi,XS,Green,Autumn,1.9,No,Next-Day,Yes,SAVE20,34,UPI,Weekly
CUST00577,Meera Rao,44,Female,Sarees,Clothing,41.53,Nagpur,XS,Brown,Summer,1.4,Yes,Express,Yes,SEASON25,21,Credit Card,Fortnightly
CUST00578,Rohit Singh,58,Male,Sweaters,Clothing,46.58,Bhopal,L,Green,Autumn,4.0,No,Free Shipping,No,No Promo,47,Net Banking,Fortnightly
CUST00579,Vivaan Reddy,23,Female,Kurtis,Clothing,40.81,Chennai,XXL,Purple,Spring,3.7,No,Store Pickup,No,No Promo,27,Net Banking,Monthly
CUST00580,Divya Kumar,34,Female,Kurtis,Clothing,69.69,Kolkata,S,Beige,Spring,4.5,No,Express,No,No Promo,27,Debit Card,Quarterly
CUST00581,Reyansh Krishnan,61,Female,Foundation,Makeup,12.55,Patna,Free Size,Purple,Spring,1.5,Yes,Express,No,No Promo,27,Credit Card,Annually
CUST00582,Vihaan Pillai,28,Male,Formal Shoes,Footwear,63.45,Ahmedabad,6,Grey,Winter,2.9,No,Standard,Yes,FEST15,23,UPI,Monthly
CUST00583,Neha Verma,61,Male,Foundation,Makeup,6.64,Mumbai,Free Size,Pink,Autumn,2.9,No,Standard,No,No Promo,16,Net Banking,Monthly
CUST00584,Reyansh Sharma,37,Male,Sarees,Clothing,39.84,Madurai,XXL,Multicolor,Autumn,2.0,Yes,Store Pickup,Yes,WELCOME10,8,Wallet,Rarely
CUST00585,Ravi Gupta,54,Male,Eyeliner,Makeup,33.19,Bengaluru,Free Size,Grey,Autumn,3.9,No,Express,No,No Promo,9,Credit Card,Fortnightly
CUST00586,Priya Murthy,28,Male,Slippers,Footwear,99.7,Indore,10,White,Winter,1.3,No,Store Pickup,No,No Promo,10,Cash on Delivery,Monthly
CUST00587,Sneha Verma,60,Female,Jeans,Clothing,74.58,Pune,XXL,Orange,Winter,3.7,No,Standard,Yes,No Promo,32,Net Banking,Annually
CUST00588,Sunita Singh,65,Male,Mascara,Makeup,12.36,Kolkata,Free Size,Red,Winter,3.0,No,Next-Day,Yes,SAVE20,18,Wallet,Monthly
CUST00589,Kiara Verma,51,Male,Compact Powder,Makeup,16.67,Hyderabad,Free Size,Green,Autumn,4.5,Yes,Express,No,No Promo,13,Cash on Delivery,Weekly
CUST00590,Sunita Menon,16,Female,Perfume,Cosmetics,8.66,Bhopal,Free Size,Green,Winter,4.6,Yes,Standard,No,No Promo,0,UPI,Fortnightly
CUST00591,Diya Singh,62,Female,Tops,Clothing,55.3,Patna,XS,Orange,Autumn,4.5,No,Store Pickup,Yes,NEWUSER,14,UPI,Monthly
CUST00592,Ramesh Reddy,29,Female,Handbag,Accessories,40.9,Nagpur,Free Size,Green,Winter,1.4,Yes,Express,No,No Promo,11,Debit Card,Annually
CUST00593,Diya Patel,47,Female,Tops,Clothing,38.26,Kolkata,L,Pink,Spring,1.6,No,Free Shipping,No,No Promo,25,Credit Card,Rarely
CUST00594,Aarav Bose,49,Male,Jackets,Clothing,43.34,Chennai,XS,Red,Spring,1.5,No,Next-Day,Yes,SEASON25,38,Credit Card,Weekly
CUST00595,Anjali Iyer,66,Male,Eyeliner,Makeup,10.57,Patna,Free Size,Yellow,Autumn,2.3,Yes,Standard,No,No Promo,17,Wallet,Annually
CUST00596,Aditya Nair,23,Male,Sunscreen,Cosmetics,9.74,Nagpur,Free Size,Red,Summer,1.1,No,Express,Yes,FEST15,14,Wallet,Quarterly
CUST00597,Ayaan Chopra,59,Female,Lipstick,Makeup,44.63,Ahmedabad,Free Size,Maroon,Autumn,1.3,No,Next-Day,No,No Promo,5,Credit Card,Annually
CUST00598,Deepak Das,25,Male,Foundation,Makeup,32.18,Hyderabad,Free Size,Maroon,Autumn,4.5,Yes,Free Shipping,No,No Promo,16,Wallet,Weekly
CUST00599,Ishaan Reddy,66,Male,Perfume,Cosmetics,12.28,Indore,Free Size,Black,Spring,3.3,No,Next-Day,Yes,FEST15,8,Debit Card,Quarterly
CUST00600,Divya Chopra,38,Male,Formal Shoes,Footwear,70.97,Coimbatore,6,Purple,Winter,2.7,No,Store Pickup,No,No Promo,34,Debit Card,Quarterly
CUST00601,Lakshmi Krishnan,21,Female,Lip Gloss,Makeup,33.12,Ahmedabad,Free Size,Red,Summer,5.0,Yes,Store Pickup,No,No Promo,8,Credit Card,Weekly
CUST00602,Krishna Patel,38,Male,Sunglasses,Accessories,28.47,Bhopal,Free Size,Purple,Summer,4.3,Yes,Express,Yes,SEASON25,45,Debit Card,Quarterly
CUST00603,Divya Menon,62,Male,Jeans,Clothing,67.61,Patna,XS,Silver,Summer,1.1,No,Standard,Yes,WELCOME10,36,Net Banking,Fortnightly
CUST00604,Krishna Krishnan,64,Male,Face Wash,Cosmetics,30.33,Coimbatore,Free Size,Red,Autumn,1.4,Yes,Standard,No,No Promo,11,Cash on Delivery,Fortnightly
CUST00605,Divya Mehta,16,Male,Face Cream,Cosmetics,55.47,Visakhapatnam,Free Size,Purple,Winter,4.7,Yes,Standard,No,No Promo,8,Wallet,Fortnightly
CUST00606,Kiara Pillai,41,Female,Foundation,Makeup,37.9,Bhopal,Free Size,Gold,Winter,2.3,No,Free Shipping,Yes,No Promo,23,Wallet,Quarterly
CUST00607,Reyansh Iyer,28,Male,Sandals,Footwear,71.11,Coimbatore,5,Purple,Autumn,1.7,Yes,Express,No,No Promo,48,UPI,Fortnightly
CUST00608,Aditya Kumar,51,Male,Moisturizer,Cosmetics,8.76,Patna,Free Size,Silver,Spring,1.2,Yes,Next-Day,Yes,FEST15,48,UPI,Quarterly
CUST00609,Ramesh Menon,48,Male,Sarees,Clothing,67.7,Bengaluru,M,Navy Blue,Spring,3.0,No,Standard,No,No Promo,24,Net Banking,Annually
CUST00610,Ananya Reddy,70,Male,Sunglasses,Accessories,19.18,Delhi,Free Size,Pink,Summer,4.1,Yes,Store Pickup,No,No Promo,46,Cash on Delivery,Rarely
CUST00611,Anjali Mehta,49,Female,Sarees,Clothing,40.43,Madurai,XL,Navy Blue,Spring,4.6,No,Free Shipping,Yes,FLAT50,38,Credit Card,Fortnightly
CUST00612,Vikram Nair,52,Female,Dresses,Clothing,25.7,Lucknow,XL,Black,Winter,1.4,No,Next-Day,Yes,FEST15,36,UPI,Monthly
CUST00613,Kavya Singh,21,Male,Watch,Accessories,146.94,Indore,Free Size,White,Winter,1.2,No,Free Shipping,No,No Promo,39,Wallet,Fortnightly
CUST00614,Geeta Das,44,Male,Sandals,Footwear,20.18,Nagpur,9,Gold,Autumn,4.5,No,Standard,No,No Promo,41,Credit Card,Rarely
CUST00615,Swati Sharma,66,Male,Kurtis,Clothing,78.98,Lucknow,L,Yellow,Winter,4.4,Yes,Free Shipping,No,No Promo,22,Net Banking,Quarterly
CUST00616,Kavya Nair,57,Female,Skirts,Clothing,28.52,Bengaluru,L,Navy Blue,Summer,2.6,Yes,Next-Day,No,No Promo,31,Debit Card,Rarely
CUST00617,Riya Mehta,63,Female,T-Shirts,Clothing,55.88,Kochi,S,Pink,Autumn,3.3,No,Free Shipping,Yes,No Promo,23,Net Banking,Quarterly
CUST00618,Vivaan Joshi,29,Male,Moisturizer,Cosmetics,18.12,Kolkata,Free Size,Green,Spring,2.1,Yes,Free Shipping,No,No Promo,33,Debit Card,Rarely
CUST00619,Vihaan Iyer,32,Male,Flip Flops,Footwear,45.52,Lucknow,6,Pink,Autumn,4.8,No,Store Pickup,No,No Promo,10,Wallet,Quarterly
CUST00620,Arun Pillai,38,Female,Dresses,Clothing,57.07,Chandigarh,S,Black,Summer,2.3,No,Next-Day,Yes,NEWUSER,9,Net Banking,Monthly
CUST00621,Lakshmi Singh,23,Female,Earrings,Accessories,110.56,Indore,Free Size,Gold,Spring,1.1,No,Express,No,No Promo,34,Debit Card,Annually
CUST00622,Aadhya Gupta,40,Male,Dresses,Clothing,42.77,Madurai,XS,Maroon,Autumn,3.0,No,Free Shipping,No,No Promo,29,Net Banking,Quarterly
CUST00623,Nisha Joshi,38,Male,Earrings,Accessories,146.32,Coimbatore,Free Size,Yellow,Winter,2.7,Yes,Store Pickup,Yes,NEWUSER,24,UPI,Rarely
CUST00624,Sneha Bose,60,Female,Jackets,Clothing,89.65,Bengaluru,XS,Red,Winter,1.4,No,Store Pickup,No,No Promo,6,Wallet,Quarterly
CUST00625,Aditya Patel,48,Female,Formal Shoes,Footwear,32.76,Indore,9,Orange,Spring,1.8,No,Standard,Yes,No Promo,29,Net Banking,Rarely
CUST00626,Ramesh Sharma,61,Female,Sandals,Footwear,88.66,Visakhapatnam,7,Beige,Autumn,2.2,No,Free Shipping,No,No Promo,0,Net Banking,Weekly
CUST00627,Karthik Krishnan,16,Male,Perfume,Cosmetics,22.77,Patna,Free Size,Purple,Winter,1.8,No,Standard,No,No Promo,36,Net Banking,Fortnightly
CUST00628,Diya Pillai,56,Male,Perfume,Cosmetics,32.97,Nagpur,Free Size,White,Summer,3.0,No,Free Shipping,No,No Promo,40,UPI,Annually
CUST00629,Aadhya Iyer,26,Female,Skirts,Clothing,16.92,Chennai,XXL,Green,Spring,3.5,No,Standard,No,No Promo,1,Wallet,Rarely
CUST00630,Rahul Rao,24,Other,Compact Powder,Makeup,31.1,Ahmedabad,Free Size,Pink,Summer,3.9,No,Free Shipping,No,No Promo,42,Credit Card,Monthly
CUST00631,Vivaan Naidu,21,Female,Jackets,Clothing,23.32,Chandigarh,XS,White,Summer,2.1,No,Standard,Yes,No Promo,23,Debit Card,Quarterly
CUST00632,Vivaan Joshi,22,Female,Trousers,Clothing,51.49,Delhi,S,Navy Blue,Winter,4.6,No,Free Shipping,No,No Promo,11,UPI,Weekly
CUST00633,Sunita Verma,27,Female,Sweaters,Clothing,88.19,Madurai,L,Red,Summer,3.1,Yes,Standard,Yes,WELCOME10,34,Credit Card,Annually
CUST00634,Aadhya Menon,48,Female,Sweaters,Clothing,82.39,Chennai,M,Green,Summer,1.3,No,Express,Yes,NEWUSER,12,Credit Card,Monthly
CUST00635,Sneha Mehta,61,Female,Belt,Accessories,69.92,Surat,Free Size,Beige,Summer,1.8,No,Next-Day,No,No Promo,6,Cash on Delivery,Annually
CUST00636,Aadhya Chopra,35,Male,Flip Flops,Footwear,98.52,Nagpur,9,Beige,Autumn,3.5,No,Free Shipping,Yes,FEST15,23,Wallet,Weekly
CUST00637,Aditya Krishnan,44,Male,Face Cream,Cosmetics,36.86,Lucknow,Free Size,Orange,Spring,1.5,No,Free Shipping,No,No Promo,22,Debit Card,Weekly
CUST00638,Karthik Reddy,29,Female,Perfume,Cosmetics,10.85,Coimbatore,Free Size,Grey,Summer,2.9,No,Express,No,No Promo,24,UPI,Annually
CUST00639,Reyansh Murthy,29,Female,Moisturizer,Cosmetics,44.11,Delhi,Free Size,Navy Blue,Autumn,4.3,Yes,Standard,No,No Promo,31,Credit Card,Monthly
CUST00640,Meera Rao,42,Male,Perfume,Cosmetics,37.11,Ahmedabad,Free Size,Maroon,Spring,3.6,No,Standard,No,No Promo,18,Debit Card,Quarterly
CUST00641,Deepak Verma,18,Female,Body Lotion,Cosmetics,40.11,Delhi,Free Size,White,Winter,3.9,Yes,Next-Day,No,No Promo,35,UPI,Quarterly
